creationDate|id|imageFile|locationIP|browserUsed|language|content|length|CreatorPersonId|ContainerForumId|LocationCountryId
2012-12-28T15:02:51.523+00:00|1168231290609||200.0.16.243|Internet Explorer|kn|About Akira Kurosawa, kira Kurosawa was a Japanese film director, screenwriter, producer, and editor. Regard|108|32985348834696|412316867761|71
2012-12-28T15:24:00.756+00:00|1168231408817||46.22.43.77|Firefox|ru|About David Bowie, lar culture—he has permeated and altered more lives than any comparable figure. In|102|32985348834254|893353209353|50
2012-12-28T15:29:48.394+00:00|1168231299856||1.68.39.57|Firefox|en|About Maximilian I, Holy Roman Emperor, eror in 1519, and thus ruled both the Holy Roman Em|91|15393162790310|412316867830|1
2012-12-28T15:36:33.371+00:00|1168231508666||80.95.87.24|Firefox|en|About United States, d foreign intelligence agents inside the United States by federal police agencies. The FISA and FISC were inspir|133|30786325579035|1168231121241|79
2012-12-28T15:45:32.201+00:00|1168231141288|photo1168231141288.jpg|118.107.125.235|Chrome|||0|1448|1168231105900|58
2012-12-28T15:45:33.201+00:00|1168231141289|photo1168231141289.jpg|118.107.125.235|Chrome|||0|1448|1168231105900|58
2012-12-28T15:46:39.756+00:00|1168231178506||1.187.234.7|Chrome|ur|About Robert Louis Stevenson, s Balfour Stevenson (13 November 1850 – 3 December 1894) was a|92|37383395346002|206158433043|0
2012-12-28T15:50:26.473+00:00|1168231507558||1.10.3.248|Firefox|uk|About Henry VI of England, , Margaret of Anjou, to assume control of his kingdom, which contributed|100|26388279066936|1099511644392|1
2012-12-28T15:54:54.826+00:00|1168231503994||89.223.178.127|Firefox|es|About George W. Bush, rge W. Bush for a detailed biography and information about his presidency, and George W. Bush pr|118|37383395344998|1099511644095|79
2012-12-28T15:57:38.670+00:00|1168231122556||119.17.229.134|Firefox|gu|About Mohammad Reza Pahlavi,  after an Anglo-Soviet invasion forced the abdication of his|90|37383395345222|137438954184|58
2012-12-28T16:04:33.868+00:00|1168231120875||59.162.10.129|Internet Explorer|mr|About Mohammad Reza Pahlavi, he Shah's White Revolution, a series of economic and social reforms intended to tran|113|808|709|0
2012-12-28T16:12:55.542+00:00|1168231403103|photo1168231403103.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:12:56.542+00:00|1168231403104|photo1168231403104.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:12:57.542+00:00|1168231403105|photo1168231403105.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:12:58.542+00:00|1168231403106|photo1168231403106.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:12:59.542+00:00|1168231403107|photo1168231403107.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:00.542+00:00|1168231403108|photo1168231403108.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:01.542+00:00|1168231403109|photo1168231403109.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:02.542+00:00|1168231403110|photo1168231403110.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:03.542+00:00|1168231403111|photo1168231403111.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:04.542+00:00|1168231403112|photo1168231403112.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:05.542+00:00|1168231403113|photo1168231403113.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:06.542+00:00|1168231403114|photo1168231403114.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:07.542+00:00|1168231403115|photo1168231403115.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:08.542+00:00|1168231403116|photo1168231403116.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:09.542+00:00|1168231403117|photo1168231403117.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:13:10.542+00:00|1168231403118|photo1168231403118.jpg|31.220.17.230|Internet Explorer|||0|15393162790502|1168231116028|50
2012-12-28T16:39:55.237+00:00|1168231415077||190.121.131.150|Internet Explorer|zh|About Jefferson Davis, te responsibility, lack of popular appeal, feuds with powerful state governors|101|37383395344771|824633732853|70
2012-12-28T16:42:32.714+00:00|1168231432644||59.161.130.35|Internet Explorer|en|About Hamid Karzai, nistan, taking office on 7 December 2004. He became a dominant political figure after t|107|19791209300744|618475303287|0
2012-12-28T16:43:18.579+00:00|1168231474031||87.101.93.213|Opera|pl|About Friedrich Nietzsche,  into question. He lived his remaining years in the care of his mother until her de|110|13194139533645|824633735445|78
2012-12-28T16:48:49.914+00:00|1168231373124||1.1.4.158|Internet Explorer|en|About Sun Yat-sen,  1912 and later cAbout Albert Pujols, (born January 16,About George I of Grea|96|13194139534869|412316870465|1
2012-12-28T17:01:09.708+00:00|1168231395017||27.113.248.135|Firefox|en|About Leonardo da Vinci,  manufacturing unheralded. He made important discoveries in anatomy, civil engineeri|109|6597069767722|824633731949|52
2012-12-28T17:04:32.860+00:00|1168231508638||202.154.231.90|Chrome|hu|About Alfred Hitchcock, reer in British cinema in both silent films and early talkies, Hitchcock moved to Hollywood|115|13194139534447|1168231121240|54
2012-12-28T17:06:29.582+00:00|1168231300318||103.1.112.205|Internet Explorer|en|About Maximilian I, Holy Roman Emperor, us making him the first de jure King of Spain. Having outliv|100|35184372089126|412316867830|0
2012-12-28T17:24:33.312+00:00|1168231179867||82.150.47.191|Firefox|en|About Mary Magdalene, ng to both John 20 and Mark 16:9. Mary Magdalene is considered by the Catholic|100|19791209300164|68719479575|79
2012-12-28T17:27:12.535+00:00|1168231298183||27.116.22.98|Chrome|en|About Maximilian I, Holy Roman Emperor,  de jure King of Spain. Having outlived his father Philip, Charles succeeded Maximilian as Holy Roman Emperor in 1519, and thus ruled|174|21990232555934|412316867830|0
2012-12-28T17:31:46.163+00:00|1168231183698||31.170.104.16|Firefox|mr|About Bonnie Raitt, yer. During the 1970s, Raitt released a series of acclaimed roots-influenced albums which incorpor|118|26388279067078|618475293673|50
2012-12-28T17:51:07.541+00:00|1168231481335||46.239.28.214|Internet Explorer|en|About Joe Cocker,  rock and blues singer, who came to popularity in the 1960s, and is most known for his gritty voice, his idiosyncratic arm movements while performing, and his cover versions of popular songs, particularly those of the|236|28587302323003|893353212523|6
2012-12-28T17:55:39.163+00:00|1168231336055||1.37.3.210|Opera|en|About Che Guevara, rious leftist-inspired movements. Time maAbout Nicholas I of Russia, 855, known as one of the most re|120|10995116278727|343597392443|55
2012-12-28T18:02:44.883+00:00|1168231463183||14.141.242.182|Chrome|ar|About Heinz Guderian, hanization in the Wehrmacht (German Armed Forces). Germany's panzer (armored) forces were raised|118|13194139533714|893353211744|0
2012-12-28T18:20:41.011+00:00|1168231262942||58.187.48.100|Chrome|nl|About Georg Wilhelm Friedrich Hegel,  developed the concept that mind or spirit mani|84|35184372089265|343597389744|58
2012-12-28T18:23:02.284+00:00|1168231497902|photo1168231497902.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:03.284+00:00|1168231497903|photo1168231497903.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:04.284+00:00|1168231497904|photo1168231497904.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:05.284+00:00|1168231497905|photo1168231497905.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:06.284+00:00|1168231497906|photo1168231497906.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:07.284+00:00|1168231497907|photo1168231497907.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:08.284+00:00|1168231497908|photo1168231497908.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:09.284+00:00|1168231497909|photo1168231497909.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:10.284+00:00|1168231497910|photo1168231497910.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:11.284+00:00|1168231497911|photo1168231497911.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:12.284+00:00|1168231497912|photo1168231497912.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:13.284+00:00|1168231497913|photo1168231497913.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:14.284+00:00|1168231497914|photo1168231497914.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:15.284+00:00|1168231497915|photo1168231497915.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:16.284+00:00|1168231497916|photo1168231497916.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:17.284+00:00|1168231497917|photo1168231497917.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:18.284+00:00|1168231497918|photo1168231497918.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:23:19.284+00:00|1168231497919|photo1168231497919.jpg|31.7.191.245|Firefox|||0|30786325578006|1168231120366|50
2012-12-28T18:36:18.133+00:00|1168231122119||27.50.41.194|Firefox|gu|About Mohammad Reza Pahlavi, arked the anniversary of 2,500 years of continuous monarchy since the founding of t|112|8796093023536|137438954184|1
2012-12-28T19:08:20.961+00:00|1168231508981||192.153.120.210|Chrome|en|About Martin Luther, vist early in his career. He led the 1955 Montgomery Bus Boycott and helped found the Southern Christian Leadership|137|24189255812004|1168231121286|49
2012-12-28T19:08:34.781+00:00|1168231173640||58.187.48.100|Chrome|en|About Leon Trotsky, ocate of Red Army intervention against European fascism, Trotsky also opposed Stalin's non-aggression pact with Adolf Hitler in the late 1930s. As the head of the Fourth International, Trotsky continued in exile to oppose the|246|35184372089265|274877909738|58
2012-12-28T19:10:54.084+00:00|1168231121042||103.22.166.136|Firefox|gu|About Mohammad Reza Pahlavi, ning of the communist Tudeh Party, and a general suppression of po|95|26388279067748|137438954184|51
2012-12-28T19:19:26.278+00:00|1168231196573||177.28.250.178|Firefox|sd|About Andy Roddick,  the title at the 2003 US Open, defeating Juan Carlos Ferrero in the finals, which currently m|114|32985348834181|343597387124|49
2012-12-28T19:50:10.231+00:00|1168231205816||27.50.4.18|Firefox|te|About Hamid Karzai, was selected by prominent Afghan political figures to serve a six month term as Chairman of the Interim Administration|138|4398046511304|137438957132|0
2012-12-28T19:51:56.690+00:00|1168231329166||198.50.19.91|Opera|pt|About Miguel de Cervantes, st the best works of fiction ever written. His influence on the Spanish language has been so gre|123|37383395345920|412316868905|49
2012-12-28T19:58:57.818+00:00|1168231395217||27.248.153.87|Chrome|en|About Leonardo da Vinci,  about Leonardo, his vision of the world is essentially logical rather than mysterious, a|114|15393162789088|824633731949|0
2012-12-28T20:13:39.528+00:00|1168231193096||14.192.155.246|Internet Explorer|sd|About Nikolay Davydenko,  Николай Владимирович Давыденко, Mykola Volodymyrovych Davydenko) is a|95|37383395345628|137438956914|54
2012-12-28T20:26:08.880+00:00|1168231346563||49.213.90.77|Chrome|en|About William Faulkner, rly as 1919, and largely during the 1920s and 1930s, Faulkner was|89|2199023255778|687194776457|58
2012-12-28T20:31:42.587+00:00|1168231478156|photo1168231478156.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:31:43.587+00:00|1168231478157|photo1168231478157.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:31:44.587+00:00|1168231478158|photo1168231478158.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:31:45.587+00:00|1168231478159|photo1168231478159.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:31:46.587+00:00|1168231478160|photo1168231478160.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:31:47.587+00:00|1168231478161|photo1168231478161.jpg|27.116.50.207|Firefox|||0|26388279066795|1168231119341|0
2012-12-28T20:41:37.703+00:00|1168231507746|photo1168231507746.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:41:38.703+00:00|1168231507747|photo1168231507747.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:41:39.703+00:00|1168231507748|photo1168231507748.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:41:40.703+00:00|1168231507749|photo1168231507749.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:41:41.703+00:00|1168231507750|photo1168231507750.jpg|202.137.137.13|Firefox|||0|35184372090190|1168231121137|19
2012-12-28T20:41:42.703+00:00|1168231507751|photo1168231507751.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:41:43.703+00:00|1168231507752|photo1168231507752.jpg|46.18.187.179|Firefox|||0|35184372090190|1168231121137|50
2012-12-28T20:45:37.751+00:00|1168231390412|photo1168231390412.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:38.751+00:00|1168231390413|photo1168231390413.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:39.751+00:00|1168231390414|photo1168231390414.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:40.751+00:00|1168231390415|photo1168231390415.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:41.751+00:00|1168231390416|photo1168231390416.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:42.751+00:00|1168231390417|photo1168231390417.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:43.751+00:00|1168231390418|photo1168231390418.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:44.751+00:00|1168231390419|photo1168231390419.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:45.751+00:00|1168231390420|photo1168231390420.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:46.751+00:00|1168231390421|photo1168231390421.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:47.751+00:00|1168231390422|photo1168231390422.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:48.751+00:00|1168231390423|photo1168231390423.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:49.751+00:00|1168231390424|photo1168231390424.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:45:50.751+00:00|1168231390425|photo1168231390425.jpg|27.50.126.72|Internet Explorer|||0|15393162789735|1168231115380|52
2012-12-28T20:48:57.101+00:00|1168231329036||203.215.63.140|Chrome|pt|About Miguel de Cervantes, and continued his military life until 1575, when he was captured by Algerian corsair|111|981|412316868905|65
2012-12-28T20:55:45.666+00:00|1168231225899||27.123.90.74|Internet Explorer|or|About Rumi, ve language both indicate a Persian heritage. His father decided to migrate westw|93|4398046512189|137438958083|0
2012-12-28T21:04:10.009+00:00|1168231501208|photo1168231501208.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:11.009+00:00|1168231501209|photo1168231501209.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:12.009+00:00|1168231501210|photo1168231501210.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:13.009+00:00|1168231501211|photo1168231501211.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:14.009+00:00|1168231501212|photo1168231501212.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:15.009+00:00|1168231501213|photo1168231501213.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:04:16.009+00:00|1168231501214|photo1168231501214.jpg|41.87.210.76|Chrome|||0|30786325578988|1168231120608|97
2012-12-28T21:09:08.917+00:00|1168231487097||186.169.83.109|Firefox|es|About Confucius,  attributing specific assertions to Confucius himself. Aphorisms concerning his teachings|106|21990232556617|824633736107|70
2012-12-28T21:26:45.472+00:00|1168231317850||41.203.147.168|Internet Explorer|en|About Nicholas II of Russia, ernor's Mansion in Tobolsk, and finally at the Ipatiev House in Yekaterinburg.|108|10995116277805|343597391791|90
2012-12-28T21:31:01.943+00:00|1168231296019||196.29.48.62|Firefox|en|About Dante Alighieri,  Boccaccio are also known as the three fountains or the three crowns. Dante is also called the|118|17592186045371|1030792158392|102
2012-12-28T21:43:32.104+00:00|1168231111690||41.214.181.193|Internet Explorer|zh|About Patti Smith, er 30, 1946) is an American singer-songwriter, poet and visual artist, who became a highly influenti|119|28587302322491|618475291000|87
2012-12-28T21:47:07.080+00:00|1168231463185||196.32.227.213|Firefox|ar|About Heinz Guderian, 4 May 1954) was a German general during World War II. He was a pion|89|4398046512669|893353211744|83
2012-12-28T21:50:00.096+00:00|1168231379698||1.31.157.212|Firefox|zh|About George Strait,  his most popular hits including Fool Hearted Memory and Ocean Front Property. By t|104|28587302323537|618475300964|1
2012-12-28T21:52:37.236+00:00|1168231205068|photo1168231205068.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:38.236+00:00|1168231205069|photo1168231205069.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:39.236+00:00|1168231205070|photo1168231205070.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:40.236+00:00|1168231205071|photo1168231205071.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:41.236+00:00|1168231205072|photo1168231205072.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:42.236+00:00|1168231205073|photo1168231205073.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:43.236+00:00|1168231205074|photo1168231205074.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:44.236+00:00|1168231205075|photo1168231205075.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:45.236+00:00|1168231205076|photo1168231205076.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:46.236+00:00|1168231205077|photo1168231205077.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:47.236+00:00|1168231205078|photo1168231205078.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:48.236+00:00|1168231205079|photo1168231205079.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T21:52:49.236+00:00|1168231205080|photo1168231205080.jpg|27.251.235.0|Chrome|||0|4398046511273|1168231108123|0
2012-12-28T22:13:58.989+00:00|1168231382242||61.95.253.122|Firefox|or|About Mahmud of Ghazni, in the eastern Iranian lands and the northwestern Indian subcontinent. Mahmud turned the fo|115|15393162789106|481036347566|0
2012-12-28T22:14:47.737+00:00|1168231350160||213.55.73.33|Internet Explorer|zh|About Pierre Trudeau, cal career campaigning for socialist ideals, but he eventually joined the Liberal Party of Canada when he entered federal politics in the 1960s. He was appointed as Lester Pearson's Parliamentary Secretary, and later b|240|28587302322838|481036346304|76
2012-12-28T22:24:20.589+00:00|1168231458226||1.10.8.104|Chrome|hi|About Mahmud of Ghazni, īn ad-Dawlah Abdul-Qāṣim Maḥmūd Ibn Sebüktegīn, was the most prominent ruler of the Ghazna|114|19791209300870|824633734742|1
2012-12-28T22:27:38.009+00:00|1168231203928||148.247.23.208|Chrome|en|About Howard Hughes, tric behavior and reclusive lifestyle in later life, caused in part by a worse|99|24189255812103|343597387272|53
2012-12-28T22:28:33.879+00:00|1168231175937||103.2.229.77|Internet Explorer|bn|About The New Game, nt was spearheaded by Pat Farrington who helped to organize the first New Games Tournament at G|115|30786325577988|206158433003|58
2012-12-28T22:36:55.351+00:00|1168231189004||1.187.75.219|Chrome|ta|About Jim Carrey, ) and Man on the Moon (1999), both garnering him two Golden Globe Awards for Best Actor. In|109|37383395345707|755914247363|0
2012-12-28T22:40:28.986+00:00|1168231126864||61.247.227.211|Chrome|my|About Morocco, illion and an area of 710,850 km², including the disputed region of the Western Sahara, seen by and mostly|121|30786325579294|412316861276|0
2012-12-28T22:48:36.732+00:00|1168231253147|photo1168231253147.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:48:37.732+00:00|1168231253148|photo1168231253148.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:48:38.732+00:00|1168231253149|photo1168231253149.jpg|31.25.178.136|Chrome|||0|6597069767085|1168231110259|99
2012-12-28T22:48:39.732+00:00|1168231253150|photo1168231253150.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:48:40.732+00:00|1168231253151|photo1168231253151.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:48:41.732+00:00|1168231253152|photo1168231253152.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:48:42.732+00:00|1168231253153|photo1168231253153.jpg|31.41.0.239|Chrome|||0|6597069767085|1168231110259|56
2012-12-28T22:53:43.384+00:00|1168231172138||27.116.21.190|Opera|en|About Leon Trotsky, lin's orders. An early advocate of Red Army intervention against Euro|89|37383395345473|274877909738|0
2012-12-28T22:53:51.616+00:00|1168231473278||41.222.21.97|Firefox|pl|About Friedrich Nietzsche, rs in the care of his mother until her death in 1897, then under the care of his si|110|37383395344878|824633735445|110
2012-12-28T23:05:44.583+00:00|1168231309367||46.28.105.56|Firefox|en|About Matt Damon, is performances in dramas such as Syriana (2005), The Good Shepherd (|87|325|412316868262|72
2012-12-28T23:11:11.884+00:00|1168231197671||41.222.21.97|Firefox|sd|About Lindsay Davenport, h-best player of the preceding forty years. She is one of only four women since 1975 who has been|122|37383395344878|687194770805|110
2012-12-28T23:16:29.625+00:00|1168231187700||27.124.84.134|Opera|en|About Plato, a writer is evident in his Socratic dialogues; thirty-six dialogues and thirteen letters have been ascrib|118|37383395345711|137438956694|51
2012-12-28T23:27:08.584+00:00|1168231494075||49.128.188.69|Firefox|en|About Ho Chi Minh,  aid from the United States of America and countries including Australia, New Zealand and South|115|8796093023402|1030792166665|51
2012-12-28T23:35:41.708+00:00|1168231290870||49.156.124.114|Firefox|kn|About Akira Kurosawa, including a number of highly regarded films such as Ikiru (1952)|86|24189255812036|412316867761|0
2012-12-28T23:43:20.727+00:00|1168231389308|photo1168231389308.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:21.727+00:00|1168231389309|photo1168231389309.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:22.727+00:00|1168231389310|photo1168231389310.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:23.727+00:00|1168231389311|photo1168231389311.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:24.727+00:00|1168231389312|photo1168231389312.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:25.727+00:00|1168231389313|photo1168231389313.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:26.727+00:00|1168231389314|photo1168231389314.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:27.727+00:00|1168231389315|photo1168231389315.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:28.727+00:00|1168231389316|photo1168231389316.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:29.727+00:00|1168231389317|photo1168231389317.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:30.727+00:00|1168231389318|photo1168231389318.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:31.727+00:00|1168231389319|photo1168231389319.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:32.727+00:00|1168231389320|photo1168231389320.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:33.727+00:00|1168231389321|photo1168231389321.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:34.727+00:00|1168231389322|photo1168231389322.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:35.727+00:00|1168231389323|photo1168231389323.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:36.727+00:00|1168231389324|photo1168231389324.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:37.727+00:00|1168231389325|photo1168231389325.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:43:38.727+00:00|1168231389326|photo1168231389326.jpg|190.123.72.19|Firefox|||0|15393162789687|1168231115326|69
2012-12-28T23:58:44.730+00:00|1168231371534||192.223.88.63|Chrome|en|About Vytautas, o helped contribute to the demise of the Soviet Union. He has written twenty book|97|37383395345948|824633730804|49
